Sentence_id,Type
HONSKL15130,Skill
GERRES51098,Responsibility
GEREDU11027,Education
PHERES24195,Responsibility
INDRES4127,Skill
INDSKL15888,SoftSkill
PHERES40841,Responsibility
PHEEXP16998,Experience
INDEDU37281,Education
UAERES35140,Responsibility
PHEREQ43058,Responsibility
HONREQ23689,Responsibility
PHEREQ4195,SoftSkill
GERREQ38738,Requirement
PHEEXP15386,Experience
GEREXP9238,Experience
COGRES46137,Responsibility
UAESSK28149,SoftSkill
GERRES33854,Responsibility
HONREQ9889,Experience
HONSKL8321,Skill
PHESSK19139,Responsibility
GERRES45647,Responsibility
INDEXP28816,Experience
GEREXP42375,Responsibility
PHERES5290,Responsibility
UAEEXP15098,Experience
PHEREQ7451,Education
INDRES3695,Responsibility
UAEREQ9005,Requirement
COGREQ16262,SoftSkill
INDSSK18670,Responsibility
PHERES21208,Responsibility
HONRES17033,Responsibility
HONSSK28409,SoftSkill
COGREQ8145,Requirement
PHERES3728,Requirement
UAEREQ45764,Responsibility
COGREQ10440,Requirement
UAEEXP8379,Experience
INDREQ1417,Skill
HONRES2239,Responsibility
UAEREQ3725,Skill
UAERES20184,Requirement
HONRES19106,Responsibility
COGSSK3367,SoftSkill
HONRES15252,Responsibility
PHEREQ27281,Requirement
UAEREQ7862,Requirement
HONRES8544,Responsibility
COGEDU18320,Requirement
UAERES4349,Responsibility
INDEDU32600,Education
INDRES37901,Responsibility
COGREQ20649,Requirement
COGEXP11319,Experience
UAEREQ27936,Responsibility
INDREQ7414,SoftSkill
HONSKL49261,Skill
COGEXP7040,Experience
COGRES43176,Responsibility
PHERES4380,Responsibility
PHEREQ47843,Requirement
UAESKL14908,Skill
INDREQ38807,Experience
INDRES4565,Responsibility
COGREQ4374,Requirement
COGSKL26780,Responsibility
COGEXP27215,Experience
GERSSK6669,Responsibility
INDSKL20040,Skill
GERRES53120,Responsibility
GERREQ19531,Skill
INDRES7721,Responsibility
INDREQ36648,SoftSkill
UAEEDU52842,Education
HONREQ30261,Requirement
INDEXP39125,Experience
HONSKL35555,Requirement
COGEXP9194,Experience
HONRES6512,Responsibility
GEREDU16565,Education
PHERES34063,Responsibility
PHESSK45317,Responsibility
PHERES3457,Responsibility
INDRES7343,Responsibility
UAEREQ809,Requirement
GERSSK49717,SoftSkill
COGSKL22294,Skill
UAESKL34156,Skill
HONSKL4284,SoftSkill
GEREDU263,Education
PHERES25109,Responsibility
COGEDU15884,Experience
INDEXP23957,Requirement
PHEEXP23442,Experience
INDREQ7517,Education
GERRES32910,Responsibility
INDRES5054,Responsibility
PHEEDU1135,Responsibility
INDREQ18417,Requirement
UAERES13271,Responsibility
COGSSK2525,SoftSkill
INDEDU5022,Education
PHESSK51197,SoftSkill
PHESSK30837,SoftSkill
PHEEDU18661,Education
UAERES22746,Responsibility
COGRES4472,SoftSkill
COGEXP25551,Experience
INDEDU13935,Education
UAESSK33082,Requirement
GERREQ7908,Requirement
GERREQ11682,Requirement
COGREQ35451,Responsibility
UAERES45002,Responsibility
UAEREQ7184,Requirement
COGRES3553,Responsibility
INDSSK15737,SoftSkill
COGRES26910,Responsibility
PHESSK26625,Requirement
INDREQ5762,Skill
HONEXP36347,Experience
GERSKL29816,Skill
GERRES10677,Responsibility
PHERES7786,Responsibility
GEREXP34228,Experience
UAEREQ7395,SoftSkill
GERSKL328,Skill
HONRES16993,Responsibility
INDRES5889,Responsibility
COGRES40133,Responsibility
COGRES9718,Responsibility
PHERES4876,Responsibility
PHERES33944,Responsibility
INDSSK4507,Responsibility
HONREQ52147,Requirement
INDSKL19248,Skill
COGSKL29041,Responsibility
GERSSK1479,Requirement
INDSSK47968,Requirement
PHEREQ17697,Requirement
UAEEDU5024,Education
HONRES32866,Responsibility
COGRES23085,Responsibility
COGEDU19901,Education
UAEREQ15313,Requirement
PHESKL27664,Skill
INDSSK11945,SoftSkill
UAEREQ19279,Requirement
HONRES4461,Responsibility
HONEDU5918,Education
UAESKL1220,Responsibility
INDREQ579,Requirement
PHESKL13952,Requirement
PHEREQ36720,Requirement
HONREQ25173,SoftSkill
INDEXP6687,Experience
COGRES6938,Responsibility
PHEEXP10143,Requirement
GERSSK46466,Requirement
UAERES7258,SoftSkill
COGREQ9728,Requirement
COGEXP17075,Experience
PHERES13639,Responsibility
HONRES51901,Responsibility
INDEXP5288,Experience
GEREDU12370,Education
GERSSK14600,SoftSkill
PHEEXP29697,Experience
PHESKL34426,Requirement
INDEXP24993,Experience
HONREQ40484,Requirement
INDREQ4231,Responsibility
GERREQ29976,Requirement
COGEDU49631,SoftSkill
GEREXP18977,Experience
UAESSK38366,Requirement
UAESSK1458,SoftSkill
INDRES20678,Responsibility
INDREQ19093,Responsibility
INDEDU14003,Responsibility
GERSSK20536,SoftSkill
INDEDU39428,Education
HONSKL46938,Responsibility
GERRES2170,Responsibility
GERREQ12862,Requirement
COGEDU35266,Education
GERSKL3679,Skill
PHEREQ42459,Requirement
UAERES48986,Requirement
PHERES5451,Responsibility
HONREQ43870,Requirement
UAERES14975,Responsibility
UAESSK1184,Requirement
UAERES17783,Responsibility
INDRES7333,Responsibility
PHESSK12861,SoftSkill
PHERES40235,Responsibility
PHERES26868,Responsibility
HONREQ25770,Requirement
GERRES2700,Requirement
INDSSK10777,Requirement
HONEXP32156,Experience
HONSSK24064,SoftSkill
HONSKL27984,Requirement
COGSSK18793,Requirement
COGSSK9637,SoftSkill
INDEDU8600,Education
HONEDU50256,Education
UAEEDU47943,Education
PHESKL4699,SoftSkill
COGREQ22265,SoftSkill
PHEREQ42290,Requirement
PHEREQ23380,Requirement
UAESKL18272,Requirement
COGSKL41779,SoftSkill
COGEXP13163,Experience
PHERES1450,Responsibility
INDSSK50188,SoftSkill
HONEDU15461,Education
INDSSK41753,SoftSkill
INDEXP18618,Experience
HONSSK38022,SoftSkill
COGEXP7217,Responsibility
UAERES2132,Responsibility
GERRES48946,Responsibility
GERRES26352,SoftSkill
GERSKL42949,SoftSkill
UAEEXP26382,Experience
INDREQ6227,Education
PHERES7930,Responsibility
GERRES11100,Responsibility
GERREQ16273,Requirement
UAEEXP36011,Experience
INDREQ49387,Requirement
COGEXP45646,Experience
INDEXP18492,Experience
HONEXP2859,Responsibility
INDREQ41547,Requirement
COGRES34843,Responsibility
PHEEDU4277,Education
INDRES12926,Responsibility
UAERES48530,Responsibility
COGEXP28124,Experience
HONEDU28139,Education
INDRES19902,Responsibility
HONEDU16098,Education
COGEXP13424,Experience
GEREXP42457,Experience
PHEEDU7012,Education
HONRES26338,Responsibility
UAERES29352,Responsibility
UAEEXP4009,Experience
PHERES9235,Responsibility
COGRES27378,Responsibility
GERRES8890,Responsibility
HONSSK16790,Requirement
INDSSK51573,SoftSkill
HONRES7919,Responsibility
PHEEXP45616,Experience
INDRES50947,Responsibility
GERRES38574,Responsibility
GERRES16350,Skill
HONSKL25345,Responsibility
HONSSK40764,Responsibility
COGREQ3311,Requirement
PHERES40759,Requirement
GEREXP33215,Experience
GERSKL41579,Requirement
UAERES43494,Responsibility
UAESSK6375,Requirement
UAEEXP31267,Experience
COGSSK51076,Responsibility
PHERES22544,Responsibility
UAEREQ9112,Skill
UAERES45882,SoftSkill
HONREQ438,SoftSkill
GEREDU13455,Responsibility
INDREQ40576,Education
UAESKL14599,Skill
COGRES43822,Responsibility
COGRES9955,Responsibility
PHERES10447,Responsibility
UAESSK6644,Responsibility
HONEXP51035,Experience
COGSKL21631,Responsibility
HONEXP43636,Experience
PHERES13573,Responsibility
GERSSK1015,Responsibility
INDREQ28544,Responsibility
UAEREQ50145,Requirement
HONRES41906,Responsibility
COGRES32236,Responsibility
INDEXP7315,Experience
INDRES15330,Requirement
UAEREQ14405,Responsibility
PHERES42900,Responsibility
INDSKL26526,Skill
COGREQ20214,Skill
PHEEXP21757,Experience
PHEEXP415,Experience
INDSKL36995,Requirement
INDREQ1981,Requirement
GERSSK16459,SoftSkill
COGRES33792,Responsibility
HONREQ11707,Skill
INDRES44460,Responsibility
GERSKL1305,Responsibility
UAESSK13029,Requirement
GERREQ40835,Requirement
UAEREQ2799,Requirement
UAERES10624,Responsibility
PHEREQ6536,Requirement
PHERES41163,Responsibility
HONRES2663,Responsibility
PHEEXP6666,Experience
COGSKL14652,Requirement
GERSSK24853,SoftSkill
GEREXP22609,Experience
GERRES11368,Responsibility
UAEREQ34206,SoftSkill
COGSKL21567,Skill
INDREQ12329,SoftSkill
HONSKL5772,Skill
GERSSK12011,SoftSkill
COGSKL6634,SoftSkill
UAEEXP50060,Experience
PHEREQ28520,Experience
COGSSK19969,SoftSkill
UAEEXP10039,Experience
PHEREQ18126,Requirement
GERRES15780,Responsibility
PHEREQ32440,SoftSkill
COGREQ7340,Responsibility
COGRES40505,Responsibility
INDRES41528,Responsibility
COGSSK2795,Responsibility
COGREQ10525,Requirement
HONREQ10644,Requirement
INDREQ26718,Requirement
PHERES33012,Responsibility
UAEEXP1530,Requirement
UAEREQ6204,Requirement
HONEXP8028,Experience
HONREQ26095,Requirement
HONRES36550,Responsibility
UAERES1814,Responsibility
COGSSK18899,Requirement
PHEREQ20911,Education
INDRES1624,Requirement
UAERES6680,Responsibility
GERRES48154,Responsibility
HONRES3853,Responsibility
INDREQ8950,Education
INDRES1315,Responsibility
GERSSK10827,SoftSkill
GERREQ30607,SoftSkill
PHERES2873,Requirement
PHEREQ45268,SoftSkill
PHESKL9125,Responsibility
INDRES8675,Responsibility
HONEXP51957,Experience
COGRES15359,Responsibility
COGSKL21819,Responsibility
PHEREQ16841,Responsibility
INDEDU3262,Education
HONEDU34445,Education
INDEXP12873,Requirement
COGEXP35658,Experience
UAESSK2628,SoftSkill
UAESSK32271,SoftSkill
UAESKL8457,Responsibility
PHERES37837,Responsibility
HONSSK6665,SoftSkill
PHESSK31048,Requirement
UAERES48299,Responsibility
COGREQ22704,Responsibility
HONRES8651,Responsibility
COGREQ15459,Requirement
UAESSK49672,Requirement
UAERES12026,Responsibility
COGSKL52012,Experience
UAEEDU16133,Requirement
UAEREQ877,Requirement
PHESKL28154,Skill
GERSSK1603,Requirement
PHERES29122,Responsibility
COGSSK42160,Requirement
GERSKL11215,Requirement
INDRES31118,Responsibility
HONRES4150,Responsibility
COGREQ17565,Requirement
GEREXP50803,Experience
INDSKL23872,Requirement
COGRES48032,Responsibility
GERREQ7396,Requirement
UAEREQ16132,Requirement
HONSSK15239,SoftSkill
UAESSK51950,SoftSkill
INDRES11134,Responsibility
UAERES49284,Responsibility
INDEDU8195,Responsibility
PHERES5577,Requirement
COGEXP15854,Experience
INDREQ17087,Requirement
GERRES25324,Responsibility
PHERES19806,Responsibility
PHESSK614,Requirement
PHEREQ48280,Requirement
INDEXP53230,Experience
GEREXP37938,Requirement
HONEXP30567,Experience
HONSSK15542,SoftSkill
HONREQ41989,Responsibility
UAEEDU26890,Requirement
GERSKL30118,Responsibility
HONEXP26867,Experience
HONREQ38979,SoftSkill
GEREDU11874,Education
INDREQ17323,SoftSkill
PHESSK8363,SoftSkill
UAERES42429,Responsibility
UAEREQ15293,Requirement
UAEREQ14530,Requirement
PHEREQ6276,Requirement
GERSSK16831,SoftSkill
GERSKL8742,Skill
COGREQ5855,Requirement
UAEEDU11912,Education
HONRES18934,Responsibility
INDRES4323,Requirement
INDEDU48303,Education
UAEEXP2436,Requirement
UAEREQ2864,Requirement
GERRES46663,Responsibility
INDRES2582,Responsibility
INDEXP35304,Experience
HONSSK4343,Requirement
COGSSK1474,Responsibility
COGRES13232,Responsibility
COGSKL9445,Responsibility
INDRES42316,Responsibility
UAERES17372,Responsibility
INDRES12020,Responsibility
COGRES49336,Responsibility
INDSSK5127,SoftSkill
INDRES7777,Responsibility
PHESSK22289,SoftSkill
HONEXP41512,Experience
INDEXP36932,Skill
GERSKL29074,Skill
COGEXP19946,Experience
INDEXP34291,Experience
UAERES8254,Responsibility
INDRES39924,Responsibility
GERRES14105,Responsibility
PHESKL23987,Skill
PHEREQ554,Requirement
PHESSK17274,SoftSkill
GERREQ16969,Requirement
HONREQ22316,Requirement
COGREQ10106,Skill
UAERES21801,Responsibility
PHESKL9682,Skill
INDSKL11315,Responsibility
UAESSK4044,SoftSkill
INDSSK45599,SoftSkill
GERREQ14081,SoftSkill
UAERES48338,Responsibility
HONRES9925,Responsibility
GERSSK52857,SoftSkill
HONEXP12038,Experience
UAEREQ16820,SoftSkill
UAESSK15691,SoftSkill
COGSKL20228,Requirement
UAESKL24974,Responsibility
PHERES49725,Responsibility
PHEEDU13724,Education
HONREQ13999,Requirement
INDRES33993,Responsibility
GEREDU4101,Requirement
PHEEDU50733,Responsibility
COGSSK36304,SoftSkill
PHESSK35180,SoftSkill
PHEEXP46083,Experience
COGRES3143,Responsibility
COGEXP11937,Experience
INDEXP30717,Experience
HONRES16591,Responsibility
GERRES46209,Responsibility
HONSSK18912,Responsibility
GERREQ18954,Responsibility
HONSKL33392,Requirement
COGRES47409,Responsibility
GERRES1032,Responsibility
GERRES10219,Responsibility
GEREXP20414,Experience
INDRES52100,Responsibility
INDREQ809,Requirement
GERRES42971,Responsibility
HONSKL35583,Skill
INDSSK50160,Responsibility
COGEDU10865,Education
GEREDU185,Education
UAESKL12839,Skill
INDEXP46328,Experience
UAEEXP37569,Experience
HONREQ3231,Requirement
PHERES13780,Responsibility
GERSSK6625,SoftSkill
PHERES12850,Responsibility
HONSSK27482,SoftSkill
INDRES11634,Responsibility
COGRES4049,Responsibility
UAEREQ16658,Responsibility
GERSSK44945,Requirement
INDSKL15728,Skill
COGSSK36135,SoftSkill
PHEEXP2716,Responsibility
PHERES13761,Responsibility
COGREQ18878,Requirement
COGSKL42833,Skill
PHERES31689,Responsibility
HONRES52667,Responsibility
UAESSK16048,SoftSkill
PHERES44205,Responsibility
GERREQ42632,Requirement
INDREQ45925,Responsibility
PHERES39909,SoftSkill
HONSKL13380,Requirement
UAERES44740,Responsibility
HONRES19453,Requirement
GERREQ7133,Requirement
COGSKL7000,Skill
UAESKL35592,Skill
COGREQ32578,SoftSkill
UAESSK44917,SoftSkill
HONRES23047,Responsibility
INDSSK10635,Responsibility
HONEDU15594,Responsibility
PHEEXP16510,Experience
INDEDU12604,Education
GERSKL14069,Skill
INDSKL16035,Skill
PHESKL6495,Skill
GERRES3627,Responsibility
HONEXP10850,Experience
UAEREQ7932,Requirement
HONSSK29883,SoftSkill
INDREQ34801,Requirement
COGREQ33405,Requirement
INDRES41576,Responsibility
UAEREQ4889,Requirement
COGSSK36065,SoftSkill
UAESSK3537,Responsibility
COGRES2596,Responsibility
GERSKL11766,Skill
UAESSK44134,Responsibility
UAESKL17502,Requirement
UAERES47630,Responsibility
PHEREQ4800,Requirement
INDSSK36588,Responsibility
UAEEDU47412,Education
PHEEXP1239,Experience
UAEEDU11522,Experience
PHERES31809,Responsibility
UAEEXP15024,Requirement
UAESSK8513,SoftSkill
HONREQ5779,SoftSkill
UAERES1516,Responsibility
COGSSK12065,SoftSkill
COGRES15382,Responsibility
UAEREQ18461,SoftSkill
INDRES1922,Responsibility
INDRES14637,Responsibility
COGSKL3182,Responsibility
INDSSK14881,Skill
COGREQ52791,Requirement
PHERES11484,Responsibility
PHESSK34488,SoftSkill
PHERES13043,Responsibility
COGEDU7152,Requirement
COGRES38330,Responsibility
INDEDU6522,Education
GERRES47005,Responsibility
HONRES23494,SoftSkill
PHERES2349,Requirement
HONEXP38972,Experience
HONSSK1867,Requirement
HONRES3417,Responsibility
HONRES45948,Responsibility
UAEREQ21652,Requirement
PHEEXP3575,Experience
COGSKL7275,Responsibility
UAEEXP1803,Experience
HONREQ40183,Responsibility
GERREQ3147,Skill
HONEXP8726,Experience
COGRES4411,Responsibility
PHERES4594,Responsibility
HONEDU50549,Education
UAEREQ15644,Responsibility
INDRES17004,Responsibility
UAEEDU29619,Education
PHESKL42335,Skill
COGSSK38329,SoftSkill
HONRES15423,Responsibility
COGREQ21502,Requirement
INDSSK32598,SoftSkill
HONEDU10281,Education
INDEDU36577,Requirement
GEREDU322,Education
COGSSK48461,SoftSkill
PHEREQ7631,Requirement
INDREQ22824,Requirement
COGRES9690,Requirement
GERRES18567,Responsibility
PHESSK19204,Requirement
COGREQ37780,SoftSkill
UAEREQ2342,Requirement
COGSKL3953,Responsibility
UAESKL3577,Skill
INDEXP33730,Experience
PHESSK10375,SoftSkill
COGSSK14706,SoftSkill
COGSSK18393,SoftSkill
UAEREQ7553,Education
GEREXP11713,Education
GERRES4109,Responsibility
UAERES28644,Skill
HONSSK43067,Responsibility
UAERES48202,Responsibility
GERREQ48277,Requirement
UAESSK51796,SoftSkill
INDREQ52009,Responsibility
INDREQ38397,Requirement
GERSSK18249,Responsibility
PHERES43104,Responsibility
UAEREQ51966,Requirement
GERREQ18787,Responsibility
GERREQ7726,SoftSkill
INDEXP38417,Experience
GERRES12568,Responsibility
GERREQ44447,Responsibility
UAESKL2469,Skill
COGEXP10205,Experience
COGEDU46014,Education
COGEXP8682,Experience
INDREQ3745,Requirement
PHESSK46978,SoftSkill
HONRES1374,Responsibility
PHESSK12383,SoftSkill
INDRES2201,Responsibility
UAEEXP38510,Experience
INDSSK46315,Requirement
COGSSK23742,SoftSkill
INDEXP11588,Experience
HONSSK46967,SoftSkill
COGEDU22765,Responsibility
HONEXP17723,Experience
UAEEXP15900,Experience
INDRES23376,Responsibility
INDEXP16620,Requirement
PHEEDU6501,Responsibility
UAERES3577,Responsibility
INDREQ737,Requirement
PHESKL3967,Skill
UAESKL18478,Skill
INDSKL30842,Responsibility
GERSKL4541,Responsibility
HONREQ15307,Requirement
GEREDU31161,Requirement
INDRES49979,Responsibility
GERREQ8069,Requirement
UAESSK18250,Responsibility
UAEEDU14559,Education
HONREQ46336,Responsibility
COGSSK19679,Requirement
INDEXP2997,Experience
HONRES16584,Responsibility
PHEEXP50824,Experience
PHEEXP7185,Experience
COGEXP51489,Experience
COGREQ19929,Requirement
INDEXP15966,Experience
UAEREQ21405,Requirement
PHEEXP14818,Experience
PHEEXP16371,Experience
GERREQ31121,Requirement
PHEREQ12382,Skill
INDREQ21104,Responsibility
INDEXP48932,Responsibility
INDRES29973,Responsibility
PHERES4925,Responsibility
PHEREQ35610,Requirement
UAESSK40729,Responsibility
COGEXP14772,Experience
GEREXP22114,Education
COGEXP37352,Experience
COGRES2961,Responsibility
HONSKL7408,Skill
GERSSK28223,SoftSkill
PHEREQ34620,Requirement
COGSSK5896,SoftSkill
GERREQ26707,Requirement
UAEREQ32134,SoftSkill
HONREQ34899,Skill
GEREXP38916,Experience
GERREQ36423,Requirement
UAESSK30963,Requirement
COGEXP3196,Requirement
GERSKL16389,Requirement
COGEDU20588,Skill
PHERES21309,Responsibility
GEREDU12134,Education
INDEXP33147,Experience
HONREQ14167,Requirement
INDSKL32227,Skill
GERSSK25591,Requirement
UAEREQ36015,Skill
COGSSK9092,SoftSkill
GERSSK17146,SoftSkill
UAESKL13202,Skill
PHESKL3189,Responsibility
PHEREQ20898,Requirement
UAESKL14926,Requirement
INDSSK4975,SoftSkill
UAEEXP24055,Experience
INDEXP18358,Experience
UAEREQ12566,Skill
HONREQ11805,Requirement
GERRES30338,Responsibility
UAERES38638,Responsibility
PHERES42688,Responsibility
PHESSK50991,SoftSkill
GERRES37526,Responsibility
COGRES25111,SoftSkill
UAEREQ41506,Skill
INDEXP16992,Responsibility
COGEXP34036,Experience
PHEEDU45232,Education
COGRES1137,Responsibility
UAEREQ12923,Requirement
HONREQ24407,Requirement
INDREQ24995,Requirement
PHESSK21932,SoftSkill
PHEEXP39987,Experience
UAEEXP2371,Experience
UAESSK46723,SoftSkill
PHEREQ4303,Requirement
GERRES37262,Responsibility
INDREQ34154,Requirement
PHERES2570,Requirement
UAERES37502,Responsibility
GERSKL7633,Requirement
GERREQ52719,Requirement
UAEEDU34041,Education
UAESKL20394,SoftSkill
UAEEXP10061,Experience
COGEDU10043,Education
PHEEXP40510,Requirement
HONRES11505,Responsibility
HONEXP7977,Experience
INDRES9934,Responsibility
UAEEDU30548,Education
COGREQ26997,Experience
UAEEDU18051,Education
PHEREQ11309,Experience
GEREDU14472,Education
INDSSK42682,Requirement
INDSSK3065,Requirement
GERREQ13996,Responsibility
UAESKL4082,Skill
GERSKL37180,Responsibility
HONSSK2276,Requirement
UAESKL10820,Requirement
INDREQ16046,Responsibility
INDSKL20103,Requirement
GERSKL11550,Skill
INDEXP42710,Experience
COGREQ35052,Requirement
GERSSK29571,SoftSkill
GERREQ13394,Requirement
HONSSK2662,SoftSkill
UAEEDU4894,Responsibility
UAESKL923,Skill
COGEXP38536,Experience
HONRES37895,Responsibility
UAERES8269,SoftSkill
INDEXP5039,Experience
INDREQ2629,Skill
PHEEDU13240,Education
GERREQ33784,Requirement
UAERES257,Responsibility
PHERES32299,Responsibility
INDEDU16718,Education
HONREQ14089,Requirement
INDRES48349,Responsibility
HONEDU14069,Education
HONREQ25708,Requirement
COGSKL22737,Skill
HONREQ9474,Requirement
INDSSK43766,Requirement
INDEXP27413,Requirement
INDREQ34336,Experience
PHESSK25610,Responsibility
COGEDU10504,Education
GEREXP6079,Requirement
GERRES24163,Responsibility
GERRES36248,Responsibility
GERSKL30017,Skill
COGEXP13678,Experience
HONREQ12012,SoftSkill
GERREQ6515,Requirement
COGEXP16900,Experience
INDEDU19906,Skill
COGEXP23206,Experience
GERSSK49751,SoftSkill
GERRES15097,Responsibility
INDSSK7534,Skill
UAERES49998,Responsibility
HONREQ48400,Responsibility
PHESKL40017,Skill
GEREXP27675,Requirement
UAESKL27584,Skill
INDREQ40410,Requirement
GERRES3766,Responsibility
HONSSK5409,SoftSkill
COGEDU15193,Education
PHESKL16217,Requirement
INDREQ21117,Requirement
PHERES7719,Responsibility
UAERES39527,Responsibility
INDEXP26221,Experience
COGSKL44638,Skill
GERRES14021,Responsibility
PHERES34608,Responsibility
PHESSK20053,SoftSkill
